,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.TCPTP- R5,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R4,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
1069,49919000.0,64668000.0,57378000.0,69910000.0,62301000.0,50864000.0,65873000.0,65693580.0,69686000.0,33679000.0,66952000.0,41846000.0,61137000.0,27961000.0,66579000.0,63365000.0,72952000.0,65676000.0,71684000.0,73803000.0
1070,63516000.0,60894000.0,77426000.0,61660000.0,74774000.0,60224000.0,73714000.0,78857000.0,79539000.0,39667000.0,95075000.0,83741000.0,67745000.0,22020000.0,87637000.0,78563000.0,81300000.0,80395000.0,83610000.0,76533000.0
1071,49773000.0,51433000.0,62035000.0,55356000.0,61111000.0,35036000.0,38857000.0,48864000.0,44388000.0,21772000.0,61617000.0,47826000.0,45492000.0,19037000.0,67513000.0,54617000.0,68500000.0,59130000.0,91928000.0,61765000.0
1072,15615000.0,14412000.0,26945000.0,18820000.0,21790000.0,12660000.0,17932000.0,30867000.0,19868000.0,5298300.0,20991000.0,28290000.0,35461000.0,4873400.0,22895000.0,17362000.0,18628000.0,22250000.0,20596000.0,22136000.0
1073,176990000.0,170300000.0,193460000.0,219860000.0,173110000.0,177150000.0,147690000.0,176250000.0,206430000.0,90566000.0,230420000.0,163660000.0,137890000.0,78606000.0,188310000.0,192360000.0,180640000.0,159660000.0,291270000.0,163780000.0
1074,13320440.0,13426000.0,16828000.0,13576850.0,13869000.0,13132200.0,12094000.0,13585000.0,13575810.0,13097770.0,14544790.0,13848000.0,12249000.0,13114850.0,14180000.0,14437210.0,15992000.0,15359000.0,15027900.0,14730000.0
1075,31837000.0,28652000.0,28277000.0,24115000.0,25999000.0,22127000.0,29891000.0,24346000.0,22110000.0,12473000.0,26611000.0,25735000.0,19123000.0,6456700.0,31387000.0,23052000.0,27018000.0,26083000.0,23064000.0,24713000.0
1076,18952000.0,29186000.0,34523000.0,25986000.0,31424000.0,20406000.0,19526000.0,20738000.0,22421000.0,10500000.0,34351000.0,26997000.0,26276000.0,8958200.0,32895000.0,25697000.0,31885000.0,27637000.0,27313000.0,30450000.0
1077,52315000.0,46041000.0,62328000.0,62085000.0,52428000.0,49121000.0,52744000.0,62156000.0,56514000.0,24046000.0,75418000.0,69260000.0,41423000.0,20422000.0,58756000.0,54097000.0,67317000.0,59672000.0,70219000.0,57274000.0
1078,23722000.0,35830000.0,36423000.0,34646000.0,38922000.0,27861000.0,34910000.0,31318000.0,26726000.0,17440000.0,32707000.0,36611000.0,28094000.0,10096000.0,37666000.0,23641000.0,35497000.0,27255000.0,35077000.0,34722000.0
1079,17567580.0,17061000.0,18552000.0,17674860.0,17837900.0,17607280.0,17697710.0,17971120.0,17733530.0,17494970.0,17877600.0,17802080.0,17598370.0,17516850.0,17888630.0,17776140.0,17906270.0,17855000.0,17836750.0,17927180.0
1080,112650000.0,137460000.0,139360000.0,114590000.0,126100000.0,94144000.0,91034000.0,113030000.0,99271000.0,57102000.0,137240000.0,122060000.0,111860000.0,37140000.0,141970000.0,129150000.0,133460000.0,121580000.0,147770000.0,118730000.0
1081,70638000.0,88146000.0,93801000.0,76470000.0,85616000.0,51072000.0,65683000.0,76070000.0,61381000.0,37322000.0,78272000.0,77015000.0,67764000.0,21990000.0,81289000.0,74315000.0,80104000.0,77488000.0,73309000.0,80791000.0
1082,9770400.0,12810000.0,13377000.0,9261400.0,8363900.0,8766740.0,8933400.0,11415000.0,11175000.0,6597800.0,7283900.0,12657000.0,8416100.0,7903348.0,9758000.0,8732000.0,10058000.0,12236000.0,9319300.0,10053000.0
1083,30337000.0,36806000.0,42750710.0,24358000.0,23148000.0,37405000.0,37622740.0,46535000.0,40325000.0,33477000.0,42199000.0,51239000.0,35260000.0,14356000.0,57191000.0,23227000.0,34863960.0,35307670.0,34445290.0,35530000.0
1084,76329000.0,74782000.0,77646000.0,81981000.0,72564000.0,77490000.0,89019000.0,91527000.0,91034000.0,43412000.0,94920000.0,67711000.0,68341000.0,21746000.0,79296000.0,84045000.0,103660000.0,76919000.0,91730000.0,86024000.0
1085,5236026.0,5801226.0,6098287.0,5936500.0,5941095.0,4424600.0,6291488.0,6825572.0,9705600.0,5006321.0,3600400.0,5639606.0,5221188.0,3400600.0,6030860.0,4565400.0,5913623.0,5653982.0,6200948.0,6029639.0
1086,3797000.0,4168539.0,4311744.0,4323400.0,4267885.0,4488100.0,4402391.0,4398225.0,4592000.0,3474321.0,4234500.0,4281307.0,4260832.0,1918400.0,4306917.0,5191000.0,4438637.0,4432336.0,4013400.0,4409510.0
1087,31811000.0,37908000.0,42207000.0,31708000.0,38511000.0,29885000.0,33669000.0,38764000.0,31301000.0,19263000.0,40650000.0,35966000.0,32778000.0,13967000.0,41580000.0,35344000.0,36049000.0,35469000.0,35777000.0,36733000.0
1088,277560000.0,321070000.0,373000000.0,318370000.0,317710000.0,290230000.0,346620000.0,386040000.0,348860000.0,195990000.0,357380000.0,311190000.0,272110000.0,95319000.0,383780000.0,296210000.0,326820000.0,319650000.0,306600000.0,322020000.0
1089,26702000.0,29219000.0,30699000.0,26935000.0,30554000.0,27060000.0,27005000.0,31340000.0,14867000.0,15429000.0,24806000.0,28183000.0,20960000.0,7721500.0,33663000.0,20160000.0,28966000.0,29959000.0,26428000.0,26532000.0
1090,46942000.0,50392000.0,54218000.0,54250000.0,52227000.0,54700000.0,49537000.0,55266000.0,48145000.0,27759000.0,43486000.0,38572000.0,40454000.0,21239000.0,39635000.0,37891000.0,40894000.0,58728000.0,69416000.0,62575000.0
1091,72372000.0,75409000.0,80794000.0,74889000.0,70472000.0,46261000.0,62076000.0,64697000.0,51610000.0,35241000.0,43858000.0,39889000.0,39701000.0,13312000.0,48254000.0,63565000.0,62568000.0,64695000.0,70908000.0,74651000.0
1092,9709400.0,11239000.0,13158000.0,10182000.0,14787000.0,9596700.0,12262000.0,14571000.0,11635000.0,8127900.0,12525000.0,13782000.0,10871000.0,5700400.0,12713000.0,14380000.0,22581000.0,15356000.0,23922000.0,17455000.0
1093,17837000.0,20860000.0,23858000.0,21354000.0,19013000.0,8678287.0,10517280.0,15006238.0,10431195.0,7548663.0,20358000.0,13331000.0,11501000.0,4187800.0,11689000.0,4140600.0,7047900.0,5323000.0,5145000.0,9177503.0
1094,7779500.0,9869500.0,9769100.0,9280272.0,8643800.0,9448000.0,11289000.0,11246000.0,9844300.0,5968400.0,9474100.0,9877300.0,9427000.0,3705100.0,9092400.0,9526500.0,9666400.0,10035000.0,7942200.0,10408000.0
1095,8747500.0,10963000.0,12507000.0,12404000.0,10063000.0,9295700.0,9001000.0,10547000.0,12020000.0,6506300.0,10964000.0,9957400.0,8571200.0,4413200.0,10124000.0,12123000.0,5920500.0,10448000.0,14207000.0,6685300.0
1096,12934000.0,12237000.0,13794118.0,10736000.0,14018500.0,16174000.0,21868000.0,14869958.0,12692000.0,13884888.0,11847000.0,15201760.0,14925926.0,4515800.0,14750610.0,11022000.0,17495000.0,14361400.0,10965000.0,14694038.0
1097,11967000.0,15395000.0,15810000.0,10462000.0,17650080.0,14090000.0,18925000.0,22018000.0,15105000.0,10032000.0,20505000.0,23239000.0,19314000.0,5527400.0,25494000.0,23140000.0,21957000.0,18820000.0,13882000.0,20031330.0
1098,14393000.0,16819000.0,22667000.0,17922000.0,25874000.0,10787000.0,14122000.0,18189000.0,14326000.0,11929000.0,16616000.0,15431000.0,13418000.0,6691100.0,16567000.0,38099000.0,45415000.0,37026000.0,47888000.0,47769000.0
1099,37918000.0,51077000.0,61375000.0,28965000.0,43767000.0,38328000.0,42003000.0,57454000.0,42791000.0,24161000.0,35910000.0,39404000.0,36329000.0,10572000.0,19079000.0,43978000.0,51534000.0,55098000.0,47357000.0,49101000.0
1100,11226294.0,13167000.0,17361000.0,9897800.0,12218000.0,9594500.0,10514000.0,12718000.0,10881000.0,9896672.0,11027000.0,11391000.0,13077000.0,7137200.0,11921000.0,12550468.0,14508000.0,14209000.0,16305000.0,14624000.0
1101,13613000.0,14486169.0,15189746.0,13836498.0,14909613.0,13114713.0,14208370.0,15263612.0,15080000.0,8482700.0,17016000.0,15116480.0,13820778.0,4872800.0,15362499.0,13944478.0,14437487.0,14561540.0,14294608.0,14486703.0
1102,15163000.0,3829300.0,5507936.0,22635000.0,355150.0,14077000.0,2429800.0,3435000.0,17507000.0,8676200.0,17396000.0,3182500.0,3612300.0,6228600.0,3024100.0,12788000.0,3868100.0,3439400.0,19205000.0,4237800.0
1103,7682900.0,12361000.0,12812496.0,12984000.0,12431119.0,7776000.0,9280100.0,11762552.0,9112900.0,7194811.0,15182000.0,12029585.0,9972595.0,3956900.0,12399633.0,9350800.0,10836000.0,10714430.0,13254000.0,9308800.0
1104,17013000.0,32048000.0,33616000.0,22767000.0,22139000.0,19294000.0,19188000.0,29803000.0,22428000.0,17184000.0,22666000.0,29511000.0,19953000.0,10334000.0,26538000.0,15868000.0,21411000.0,18770000.0,20678000.0,15988000.0
1105,7353400.0,8785500.0,8990400.0,5409200.0,9108000.0,7724400.0,8404900.0,12984000.0,10788000.0,4244200.0,12156000.0,11049000.0,8595000.0,2973200.0,11726000.0,6334900.0,6412300.0,5861700.0,4357600.0,7879000.0
1106,45836000.0,49597000.0,56297000.0,46403000.0,54950000.0,47396000.0,49851000.0,62748000.0,61894000.0,34916000.0,51689000.0,48587000.0,45886000.0,16580000.0,51651000.0,54585000.0,54073000.0,49094000.0,63577000.0,48181000.0
1107,66569000.0,73520000.0,84281000.0,71112000.0,80007000.0,58904000.0,63314000.0,72705000.0,68630000.0,33782000.0,84985000.0,66079000.0,62481000.0,17020000.0,72633000.0,64259000.0,72349000.0,67585000.0,68458000.0,62322000.0
1108,29324000.0,34948000.0,37308000.0,31896000.0,36841000.0,35380000.0,34868000.0,45506000.0,42401000.0,21506000.0,75643000.0,67005000.0,60875000.0,17545000.0,74983000.0,32331000.0,37973000.0,34994000.0,32595000.0,39593000.0
1109,148290000.0,137090000.0,118130000.0,144950000.0,17845000.0,134280000.0,125530000.0,127070000.0,124020000.0,114260000.0,154580000.0,118080000.0,34149000.0,37018000.0,109300000.0,17247000.0,88955000.0,110460000.0,131370000.0,99133700.0
1110,27729000.0,37669000.0,47153000.0,36279000.0,39968000.0,37413000.0,39640000.0,52946000.0,40600000.0,23093000.0,47724000.0,43435000.0,36091000.0,11531000.0,41114000.0,43934000.0,45279000.0,46314000.0,37758000.0,48291000.0
1111,9795100.0,10282000.0,13785000.0,16386000.0,18966000.0,8116900.0,9169700.0,9962000.0,9065500.0,5634000.0,10242000.0,9414900.0,8846100.0,7838529.0,16984000.0,9118600.0,9971000.0,8099800.0,8322100.0,8826600.0
1112,34493000.0,42743000.0,56659000.0,37779000.0,44788000.0,32063000.0,46476000.0,48207000.0,39129000.0,19505000.0,48100000.0,57521000.0,40905000.0,15090000.0,47217000.0,43921000.0,50185000.0,53720000.0,48204000.0,50755000.0
1113,28411000.0,33364000.0,33834000.0,24710000.0,18923000.0,32613000.0,43975000.0,50573000.0,37350000.0,21643000.0,36626000.0,36550000.0,27132000.0,9439500.0,30264000.0,30304000.0,35100000.0,31952000.0,40106000.0,36195000.0
1114,97795000.0,134630000.0,154560000.0,125770000.0,120670000.0,204990000.0,215330000.0,247910000.0,217430000.0,107200000.0,166760000.0,139870000.0,137100000.0,38071000.0,153370000.0,130670000.0,141670000.0,120130000.0,127460000.0,150630000.0
1115,6965200.0,8026600.0,7351700.0,17742000.0,5900600.0,13195000.0,9795400.0,8148900.0,12488000.0,6715400.0,9114400.0,6819000.0,5605500.0,4856400.0,4997600.0,22922000.0,8868900.0,6603100.0,22015000.0,6725800.0
1116,47382000.0,55544000.0,60287000.0,52930000.0,54629000.0,46749000.0,48080000.0,64774000.0,52281000.0,31395000.0,67258000.0,52567000.0,45502000.0,13814000.0,55726000.0,62738000.0,64260000.0,67684000.0,67669000.0,72036000.0
1117,46537000.0,58143000.0,53809000.0,51343000.0,57263000.0,40302000.0,51888000.0,63137000.0,55211000.0,27273000.0,53202000.0,53472000.0,44877000.0,13235000.0,54634000.0,53327000.0,77339000.0,65447000.0,72168000.0,69742000.0
1118,35648000.0,49786000.0,51894000.0,41873000.0,57110000.0,62390000.0,63021000.0,78381000.0,56672000.0,31960000.0,58307000.0,58428000.0,46732000.0,15969000.0,66768000.0,57614000.0,74500000.0,77281000.0,56560000.0,68417000.0
1119,80682000.0,82984000.0,98273000.0,81658000.0,96388000.0,30155000.0,28957000.0,39002000.0,34388000.0,18979000.0,97206000.0,84355000.0,67503000.0,21472000.0,100880000.0,56104000.0,58886000.0,67951000.0,51909000.0,64401000.0
1120,35970000.0,32844000.0,33485000.0,34285000.0,39595000.0,34016000.0,21909000.0,34518000.0,21144000.0,23684000.0,22165000.0,28257000.0,22715000.0,19279000.0,28828000.0,27879000.0,33402000.0,25728000.0,27034000.0,32656000.0
1121,17938922.0,15980000.0,29678000.0,17913060.0,20974509.0,16658213.0,19197604.0,22973650.0,19826945.0,12216442.0,21770527.0,20674687.0,18623822.0,7837900.0,21274331.0,19552985.0,21192910.0,20426589.0,20237885.0,20730246.0
1122,34898000.0,44236000.0,50383000.0,32943000.0,52465000.0,36283000.0,43488000.0,46482000.0,37201000.0,21362000.0,38262000.0,41243000.0,35605000.0,8540000.0,42247000.0,42241000.0,42188000.0,34716000.0,44584000.0,48369000.0
1123,37794000.0,39138000.0,61214000.0,39521000.0,46652000.0,36113000.0,42552000.0,53326000.0,49142000.0,25378000.0,47218000.0,52236000.0,40091000.0,13655000.0,52768000.0,59572000.0,63147000.0,59376000.0,54095000.0,67465000.0
1124,9637900.0,9046900.0,15169000.0,12495000.0,10217000.0,13076000.0,17017000.0,17628000.0,16934000.0,11428000.0,11148000.0,10228000.0,8927300.0,7515600.0,8241300.0,11130000.0,13146000.0,12465000.0,13712000.0,12301000.0
1125,13498720.0,12289000.0,18280000.0,15504000.0,16394000.0,16389000.0,16202000.0,20913000.0,18661000.0,10879000.0,16382000.0,15061000.0,12325000.0,11666170.0,15835000.0,11709000.0,15183000.0,11153000.0,15769000.0,14571000.0
1126,68934000.0,83751000.0,94119000.0,84900000.0,95083000.0,72118000.0,95105000.0,93556000.0,79779000.0,62314000.0,114910000.0,95573000.0,86309000.0,25324000.0,94439000.0,89807000.0,104410000.0,87654000.0,81420000.0,91477000.0
1127,97265000.0,108980000.0,124160000.0,103450000.0,120940000.0,74298000.0,86120000.0,100210000.0,81276000.0,44681000.0,101150000.0,110490000.0,89559000.0,23938000.0,106150000.0,100230000.0,95418000.0,94236000.0,94022000.0,100010000.0
1128,9809700.0,13795757.0,14236949.0,14033000.0,13860963.0,12977937.0,13849608.0,13994217.0,13683365.0,12436982.0,12577000.0,13502718.0,13105888.0,12509445.0,13615497.0,13218000.0,14403816.0,15343000.0,17262000.0,14203134.0
1129,1460900000.0,1923700000.0,2121000000.0,1695600000.0,1702900000.0,1548100000.0,1893300000.0,1963800000.0,2066500000.0,1141300000.0,1898000000.0,1790000000.0,1672500000.0,638750000.0,1941900000.0,1964700000.0,2021100000.0,2072700000.0,1996700000.0,2021000000.0
1130,83687000.0,99581000.0,102780000.0,87620000.0,95057000.0,74659000.0,81669000.0,108580000.0,85482000.0,48286000.0,113520000.0,109020000.0,85780000.0,25882000.0,115610000.0,102390000.0,125440000.0,120300000.0,114070000.0,127290000.0
1131,29608000.0,35929000.0,43242000.0,30433000.0,37033000.0,26686000.0,36609000.0,39362000.0,34470000.0,16161000.0,46797000.0,43876000.0,34153000.0,22356450.0,38747000.0,32841000.0,38248000.0,34329000.0,34349000.0,33883000.0
1132,66508000.0,82675000.0,96061000.0,84512000.0,92338000.0,66884000.0,73773000.0,90883000.0,63491000.0,46472000.0,82803000.0,85875000.0,68553000.0,19331000.0,80844000.0,84762000.0,77276000.0,79723000.0,86982000.0,93075000.0
1133,138000000.0,152560000.0,170660000.0,144080000.0,153400000.0,132300000.0,159780000.0,177560000.0,141270000.0,102440000.0,178050000.0,170130000.0,135720000.0,38810000.0,179080000.0,198690000.0,219570000.0,225740000.0,209160000.0,223660000.0
1134,97234000.0,73728000.0,88871000.0,94680000.0,93068000.0,117640000.0,140640000.0,192830000.0,127050000.0,89200000.0,97282000.0,106090000.0,85648000.0,28696000.0,101880000.0,135760000.0,191030000.0,161670000.0,193370000.0,170960000.0
1135,1198800.0,1693613.0,1593235.0,1806400.0,1616361.0,2612000.0,1895875.0,1657418.0,2029100.0,2228023.0,1319800.0,1703546.0,1857335.0,2220600.0,1630366.0,2008000.0,1670331.0,1699809.0,1440200.0,1665065.0
1136,755360000.0,880690000.0,1151400000.0,827690000.0,781300000.0,717240000.0,825950000.0,811840000.0,988820000.0,652080000.0,1389600000.0,851860000.0,825310000.0,251590000.0,1139700000.0,864630000.0,1398700000.0,985030000.0,1605500000.0,1063000000.0
1137,217850000.0,233110000.0,266120000.0,233690000.0,287920000.0,180010000.0,208200000.0,242840000.0,205790000.0,128540000.0,206470000.0,174660000.0,160470000.0,49631000.0,197960000.0,265130000.0,286940000.0,304140000.0,274570000.0,315670000.0
1138,82173000.0,91536000.0,116060000.0,85649000.0,107760000.0,84266000.0,90858000.0,109120000.0,93692000.0,51257000.0,95885000.0,94759000.0,83778000.0,28121000.0,95385000.0,79346000.0,91595000.0,85384000.0,90334000.0,104590000.0
1139,135760000.0,162230000.0,176160000.0,138580000.0,175800000.0,134670000.0,160280000.0,202920000.0,169340000.0,106230000.0,185070000.0,190840000.0,166380000.0,46530000.0,209480000.0,153120000.0,174740000.0,184090000.0,179490000.0,178970000.0
1140,1495700000.0,1872300000.0,2039400000.0,1722000000.0,1931900000.0,1320000000.0,1555100000.0,1766000000.0,1561400000.0,903810000.0,1777600000.0,1716000000.0,1457900000.0,461620000.0,1750600000.0,1680000000.0,1884200000.0,1769500000.0,2054000000.0,2027900000.0
1141,1099800000.0,1315500000.0,1584600000.0,1304000000.0,1501500000.0,728730000.0,813130000.0,959920000.0,776570000.0,516860000.0,1692700000.0,1875500000.0,1493000000.0,520180000.0,1828200000.0,831000000.0,889600000.0,899530000.0,1021800000.0,1031000000.0
1142,140285400.0,148048000.0,158126400.0,139290700.0,153257100.0,137112900.0,142757600.0,154233800.0,142651400.0,136395800.0,144320000.0,148909300.0,143111200.0,135822900.0,176340000.0,112070000.0,149564900.0,169360000.0,146411300.0,149564900.0
1143,36263000.0,32723000.0,35575000.0,30349000.0,31820000.0,26134000.0,31376000.0,39883000.0,31658000.0,16296000.0,34939000.0,26148000.0,27373000.0,8108400.0,32427000.0,30906000.0,32159000.0,33949000.0,29013000.0,31212000.0
1144,90020000.0,104660000.0,116980000.0,97856000.0,108840000.0,101110000.0,115890000.0,131480000.0,104830000.0,67110000.0,136120000.0,126280000.0,110690000.0,38908000.0,138550000.0,104790000.0,121820000.0,110630000.0,113250000.0,114450000.0
1145,10499000.0,12205316.0,13986056.0,9480900.0,12482109.0,7770900.0,11355368.0,14294795.0,12017640.0,8621896.0,10175000.0,12058199.0,10718242.0,5494000.0,11979269.0,14887000.0,15343957.0,14000475.0,21515000.0,14542685.0
1146,6216331.0,6053401.0,5816662.0,6145436.0,6000732.0,6544200.0,5874435.0,5727179.0,4703500.0,6284493.0,5911430.0,6071808.0,6176965.0,6331877.0,5919267.0,7072700.0,6056134.0,6166757.0,6172042.0,6143065.0
1147,39216000.0,50723000.0,57957000.0,48269000.0,54303000.0,31300000.0,36359000.0,42907000.0,39482000.0,19491000.0,54325000.0,51726000.0,43414000.0,11418000.0,50128000.0,50036000.0,53486000.0,47468000.0,57175000.0,49472000.0
1148,9129000.0,9038164.0,7085400.0,9012540.0,9064800.0,9219836.0,9030030.0,8670212.0,9030030.0,9323484.0,8813448.0,10346000.0,9310672.0,9283896.0,9125544.0,9050976.0,8899606.0,9070770.0,8814600.0,8879812.0
1149,900350000.0,1072600000.0,1269600000.0,1010600000.0,1103600000.0,924030000.0,1065800000.0,1252600000.0,1046400000.0,725460000.0,1228300000.0,1141100000.0,971980000.0,351180000.0,1155100000.0,1150000000.0,1224400000.0,1275900000.0,1339000000.0,1267500000.0
1150,212900000.0,309320000.0,338360000.0,263220000.0,325000000.0,195540000.0,264170000.0,283090000.0,245900000.0,137650000.0,240310000.0,240210000.0,206800000.0,77145000.0,255640000.0,251960000.0,273370000.0,266950000.0,251540000.0,272550000.0
1151,416850000.0,504690000.0,602580000.0,427170000.0,482370000.0,153500000.0,188270000.0,228520000.0,178950000.0,129920000.0,301180000.0,337340000.0,259350000.0,108790000.0,329670000.0,310390000.0,343710000.0,357870000.0,339930000.0,341560000.0
1152,19874000.0,23269000.0,26839000.0,22460000.0,23047000.0,15167000.0,15951000.0,22198000.0,17857000.0,11305000.0,21469000.0,21812000.0,20140000.0,7478500.0,20271000.0,17123000.0,17777000.0,16820000.0,17219000.0,17888000.0
1153,1705400.0,724260.0,2087800.0,2517900.0,1726200.0,2270800.0,2259600.0,2385500.0,6976800.0,1905200.0,7323500.0,2353100.0,2135800.0,2255900.0,1935900.0,6692500.0,2130600.0,2603100.0,4500562.4,1959500.0
1154,72568000.0,88976000.0,120540000.0,89850000.0,107610000.0,61345000.0,70380000.0,100200000.0,78282000.0,42200000.0,77937000.0,73487000.0,67062000.0,21450000.0,85771000.0,76236000.0,92325000.0,90705000.0,102170000.0,92568000.0
1155,30490000.0,40136000.0,48409000.0,46550000.0,54848000.0,6387600.0,13860000.0,11684000.0,12742000.0,5381200.0,99984000.0,98760000.0,72799000.0,25678000.0,73328000.0,14469000.0,12941000.0,17914000.0,11662000.0,12470000.0
1156,5151200000.0,6488400000.0,6931000000.0,5186500000.0,6084200000.0,4356500000.0,4934600000.0,6051500000.0,4594500000.0,3575000000.0,5653400000.0,7928300000.0,5948500000.0,2427400000.0,6929100000.0,5803600000.0,5646900000.0,6457900000.0,4979300000.0,6277000000.0
1157,117470000.0,136630000.0,170850000.0,134420000.0,140320000.0,99239000.0,99291000.0,121720000.0,103650000.0,67717000.0,117640000.0,118040000.0,116010000.0,34554000.0,115930000.0,101130000.0,110550000.0,102430000.0,92521000.0,104200000.0
1158,8807457.0,10598376.0,11424954.0,10736139.0,11149428.0,8807457.0,9634035.0,11424954.0,10598376.0,8669694.0,11149428.0,10047324.0,3434700.0,8807457.0,10185087.0,17211000.0,12251532.0,11562717.0,12664821.0,11976006.0
1159,141380000.0,175050000.0,200760000.0,144120000.0,182030000.0,103350000.0,119840000.0,132320000.0,129340000.0,78716000.0,151950000.0,165180000.0,136220000.0,51656000.0,167130000.0,110070000.0,129670000.0,128990000.0,133920000.0,138520000.0
1160,156130000.0,178390000.0,206050000.0,174780000.0,191100000.0,182200000.0,206670000.0,272630000.0,220570000.0,129640000.0,190020000.0,182850000.0,152800000.0,52080000.0,195820000.0,266580000.0,252120000.0,265930000.0,265530000.0,281630000.0
1161,86313000.0,97762000.0,122220000.0,105550000.0,107890000.0,96108000.0,112440000.0,120870000.0,101650000.0,72587000.0,89035000.0,90121000.0,70161000.0,29572000.0,91325000.0,124240000.0,136510000.0,135620000.0,159810000.0,134570000.0
1162,156690000.0,194060000.0,225910000.0,189510000.0,194120000.0,116480000.0,142120000.0,186380000.0,140600000.0,79173000.0,150600000.0,151710000.0,131840000.0,41505000.0,159400000.0,134360000.0,154190000.0,156460000.0,147830000.0,156770000.0
1163,35336000.0,256710000.0,166460000.0,60950000.0,83758000.0,35725000.0,46263000.0,76828000.0,53808000.0,73783000.0,78266000.0,356020000.0,86538000.0,104960000.0,87720000.0,36247000.0,29098000.0,92519000.0,65573130.0,33288000.0
1164,82890000.0,105070000.0,112130000.0,95577000.0,105060000.0,105240000.0,127550000.0,141590000.0,121250000.0,74717000.0,88802000.0,85778000.0,74801000.0,27134000.0,85673000.0,141020000.0,147940000.0,150220000.0,151640000.0,158020000.0
1165,35713000.0,50025000.0,58782000.0,39763000.0,48146000.0,24292000.0,31349000.0,37891000.0,32950000.0,20200000.0,42051000.0,35382000.0,31777000.0,12672000.0,42314000.0,30631000.0,38614000.0,36321000.0,34833000.0,34278000.0
1166,477260000.0,514500000.0,604500000.0,512060000.0,593840000.0,445710000.0,537940000.0,602300000.0,522800000.0,312560000.0,657730000.0,761640000.0,608260000.0,163870000.0,668360000.0,476440000.0,545310000.0,550310000.0,530750000.0,575850000.0
1167,154890000.0,181450000.0,221250000.0,166980000.0,192210000.0,146330000.0,185430000.0,232100000.0,168330000.0,100620000.0,204890000.0,216710000.0,182930000.0,58750000.0,221900000.0,171740000.0,201860000.0,201120000.0,198050000.0,204360000.0
1168,1257000000.0,1029700000.0,1436000000.0,1257300000.0,1454500000.0,1350200000.0,1634600000.0,1583800000.0,1214800000.0,1899900000.0,1863500000.0,1421900000.0,1088500000.0,304340000.0,1245100000.0,1427300000.0,1354800000.0,1242800000.0,1686000000.0,1501500000.0
1169,843580000.0,1121600000.0,1146400000.0,896750000.0,1084600000.0,791850000.0,877830000.0,1120400000.0,917660000.0,554870000.0,965010000.0,1046900000.0,866580000.0,350640000.0,1116500000.0,864200000.0,960820000.0,1064300000.0,886210000.0,970030000.0
1170,443570000.0,524670000.0,536880000.0,483620000.0,484630000.0,382060000.0,413840000.0,602750000.0,455620000.0,311940000.0,509660000.0,572390000.0,419990000.0,154650000.0,548070000.0,433230000.0,416550000.0,464300000.0,462490000.0,442350000.0
1171,150290000.0,146290000.0,181260000.0,183150000.0,160260000.0,132440000.0,169470000.0,181060000.0,168190000.0,91478000.0,178870000.0,145390000.0,134770000.0,54232000.0,155650000.0,154840000.0,155180000.0,160290000.0,170960000.0,148730000.0
1172,44557000.0,53644000.0,73698000.0,55062000.0,62348000.0,47241000.0,53068000.0,64435000.0,54257000.0,37008000.0,51517000.0,46968000.0,39087000.0,15322000.0,50874000.0,59871000.0,68594000.0,68194000.0,80039000.0,66213000.0
1173,23828000.0,25908000.0,35255000.0,28105000.0,31334000.0,24062000.0,28316000.0,30185000.0,30358000.0,13306000.0,24530000.0,22966000.0,20134000.0,5871000.0,24549000.0,23231000.0,29629000.0,28718000.0,25298000.0,29851000.0
1174,227430000.0,277560000.0,504320000.0,262030000.0,341480000.0,180790000.0,189350000.0,284050000.0,203260000.0,123760000.0,264430000.0,339390000.0,239190000.0,67500000.0,300890000.0,247240000.0,382430000.0,331300000.0,135870000.0,355460000.0
1175,27068000.0,30920000.0,42117000.0,35792000.0,37872000.0,14765000.0,20668000.0,28847000.0,21585000.0,10282000.0,26078000.0,28221000.0,24736000.0,5137000.0,22259000.0,15759000.0,18661000.0,15383000.0,20497000.0,12792000.0
1176,46202000.0,28916000.0,34428000.0,28712000.0,31978000.0,20838000.0,21432000.0,27835000.0,22966000.0,16209000.0,34452000.0,32831000.0,26902000.0,7634400.0,32239000.0,22345000.0,31858000.0,27639000.0,26206000.0,29328000.0
1177,122620000.0,154270000.0,176770000.0,134490000.0,146470000.0,109770000.0,128920000.0,151690000.0,131470000.0,72686000.0,152130000.0,155650000.0,128440000.0,36557000.0,163130000.0,99767000.0,120910000.0,117740000.0,116580000.0,115790000.0
1178,32654000.0,34615000.0,7500200.0,33282000.0,10312000.0,34935820.0,21321000.0,13994000.0,34170000.0,28067000.0,33232736.0,28118448.0,31183000.0,37338240.0,31834000.0,60364000.0,35596000.0,35216000.0,71319000.0,37967000.0
1179,159170000.0,188210000.0,209900000.0,178110000.0,188560000.0,126510000.0,153650000.0,175760000.0,155050000.0,84899000.0,213450000.0,200140000.0,178140000.0,60695000.0,226940000.0,168520000.0,192070000.0,191540000.0,176450000.0,186300000.0
